1_ent,4_no_leg,5_ini_leg,6_fin_leg,8_ople_coal,9_part_ini,10_part_revisado,11_tier,13_distrito_local,14_genero,15_autoadscrip,16_aff_act,17_tipo_cand,19_reelec,20_pres_com,21_com_preside,22_pres_jeps,23_pres_mesa,24_coord_bancada
Ciudad de México,I,2018,2021,PAN,PAN,PAN,2,,1,,,,0,1,Protección Civil y Gestión Integral de Riesgos,0,0,0
Ciudad de México,I,2018,2021,PAN,PAN,PAN,2,,2,,,,0,1,Desarrollo Metropolitano,0,0,0
Ciudad de México,I,2018,2021,PAN,PAN,PAN,2,,2,,,,0,1,Uso y Aprovechamiento del Espacio Público,0,0,0
Ciudad de México,I,2018,2021,PAN,PAN,PAN,2,,1,,,,0,1,"Registral, Notarial y Tenencia de la Tierra",0,0,0
Ciudad de México,I,2018,2021,PRD,PRD,PRD,2,,1,,,,0,1,"Ciencia, Tecnología e Innovación",0,0,1
Ciudad de México,I,2018,2021,PRD,PRD,PRD,2,,2,,,,0,0,,0,0,0
Ciudad de México,I,2018,2021,PRD,PRD,PRD,2,,1,,,,0,0,,0,0,0
Ciudad de México,I,2018,2021,PRD,PRD,PRD,2,,2,,,,0,1,Desarrollo Rural,0,0,0
Ciudad de México,I,2018,2021,PVEM,PVEM,PVEM,2,,2,,,,0,1,"Perservación del Medio Ambiente, Protección Ecológica y Cambio Climático",0,0,0
Ciudad de México,I,2018,2021,PVEM,PVEM,PVEM,2,,2,,,,0,1,Participación Ciudadana,0,0,1
Ciudad de México,I,2018,2021,MORENA,MORENA,MORENA,2,,1,,,,0,1,Desarrollo e Infraestructura Urbana y Vivienda,0,0,1
Ciudad de México,I,2018,2021,MORENA,MORENA,MORENA,2,,1,,,,0,1,Participación Ciudadana,0,0,0
Ciudad de México,I,2018,2021,MORENA,MORENA,MORENA,2,,2,,,,0,0,,0,0,0
Ciudad de México,II,2021,2024,MORENA,MORENA,MORENA,1,1,1,,,,1,1,"Comisión de Inclusión, Bienestar Social y Exigibilidad de Derechos Sociales",0,0,0
Ciudad de México,II,2021,2024,PAN,PAN,PAN,1,2,1,,,,1,1,Comisión de Puntos Constitucionales e Iniciativas Ciudadanas,1,0,0
Ciudad de México,II,2021,2024,MORENA,MORENA,MORENA,1,3,2,,,,0,0,,0,0,0
Ciudad de México,II,2021,2024,MORENA,MORENA,MORENA,1,4,1,,,,1,1,Comisión de Seguridad Ciudadana,1,0,0
Ciudad de México,II,2021,2024,PVEM,Alianza Verde,PVEM,1,5,1,,,,0,1,Comisión de Bienestar Animal,0,0,1
Ciudad de México,II,2021,2024,PRD,PRD,PRD,1,6,1,,,,1,1,"Comisión de Normatividad, Estudios y Prácticas Parlamentarias",1,0,0
Ciudad de México,II,2021,2024,MORENA,MORENA,MORENA,1,7,1,,,,0,1,Comisión de Administración y Procuración de Justicia,1,0,0
Ciudad de México,II,2021,2024,MORENA,MORENA,MORENA,1,8,2,,,,0,1,Comisión de Reactivación Económica,0,0,0
Ciudad de México,II,2021,2024,PRI,PRI,PRI,1,9,2,,,,0,1,Comisión de Desarrollo Económico,1,0,0
Ciudad de México,II,2021,2024,MORENA,MORENA,MORENA,1,10,2,,,,1,0,,0,0,0
Ciudad de México,II,2021,2024,MORENA,PT,PT,1,11,2,,,,1,1,Comisión de Salud,0,0,0
Ciudad de México,II,2021,2024,PRI,PRI,PRI,1,12,2,,,,0,0,,0,0,0
Ciudad de México,II,2021,2024,PAN,PAN,PAN,1,13,2,,,,1,1,Comisión de Desarrollo Metropolitano,0,0,0
Ciudad de México,II,2021,2024,MORENA,MORENA,MORENA,1,14,1,,,,1,1,Comisión de Hacienda,1,0,0
Ciudad de México,II,2021,2024,MORENA,MORENA,MORENA,1,15,2,,,,0,1,"Comisión de Desarrollo Rural, Abasto y Distribución de Alimentos",0,0,0
Ciudad de México,II,2021,2024,PAN,Asociación Ciudadana,PAN,1,16,2,,,,0,0,,0,0,0
Ciudad de México,II,2021,2024,PAN,PAN,PAN,1,17,1,,,,1,0,,0,0,1
Ciudad de México,II,2021,2024,PRD,PRD,PRD,1,18,2,,,,0,1,Comisión de Atención al Desarrollo de la Niñez,0,0,0
Ciudad de México,II,2021,2024,MORENA,MORENA,MORENA,1,19,2,,,,1,1,Comisión de Rendición de Cuentas y Vigilancia de la Auditoria Superior de la Ciudad de México,1,0,0
Ciudad de México,II,2021,2024,PRI,PRI,PRI,1,20,2,,,,0,1,Comisión de Alcaldías y Límites Territoriales,0,0,0
Ciudad de México,II,2021,2024,MORENA,MORENA,MORENA,1,21,2,,,,0,1,Comisión de Derechos Culturales,0,0,0
Ciudad de México,II,2021,2024,MORENA,MORENA,MORENA,1,22,2,,,,1,1,Comisión de Reconstrucción,0,0,0
Ciudad de México,II,2021,2024,PAN,PAN,PAN,1,23,2,,,,0,0,,0,0,0
Ciudad de México,II,2021,2024,PRD,PRD,PRD,1,24,2,,,,1,0,,0,0,0
Ciudad de México,II,2021,2024,MORENA,PT,PT,1,25,2,,,,1,0,,0,0,1
Ciudad de México,II,2021,2024,PAN,PAN,PAN,1,26,1,,,,1,1,Comisión de Protección Civil y Gestión Integral de Riesgos,0,0,0
Ciudad de México,II,2021,2024,MORENA,MORENA,MORENA,1,27,2,,,,1,1,Comisión de Derechos Humanos,0,0,0
Ciudad de México,II,2021,2024,MORENA,MORENA,MORENA,1,28,2,,,,0,0,,0,0,1
Ciudad de México,II,2021,2024,MORENA,MORENA,MORENA,1,29,1,,,,1,1,Comisión de Movilidad Sustentable,0,0,0
Ciudad de México,II,2021,2024,PAN,PAN,PAN,1,30,1,,,,0,0,,0,0,0
Ciudad de México,II,2021,2024,MORENA,MORENA,MORENA,1,31,2,,,,0,0,,0,0,0
Ciudad de México,II,2021,2024,MORENA,MORENA,MORENA,1,32,1,,,,0,1,Comisión de Administración Pública Local,1,0,0
Ciudad de México,II,2021,2024,PRI,PRI,PRI,1,33,1,,,,1,0,,0,0,1
Ciudad de México,II,2021,2024,PAN,PAN,PAN,2,,1,,,,0,1,Comisión de Personas Migrantes Originarias de la Ciudad de México,0,0,0
Ciudad de México,II,2021,2024,PAN,PAN,PAN,2,,2,,,,0,1,Comisión de Gestión Integral del Agua,0,0,0
Ciudad de México,II,2021,2024,PAN,PAN,PAN,2,,2,,,,1,1,Comisión de Uso y Aprovechamiento del Espacio Público,0,0,0
Ciudad de México,II,2021,2024,PAN,PAN,PAN,2,,1,,,,1,1,Comisión de Planeación del Desarrollo,0,0,0
Ciudad de México,II,2021,2024,PAN,PAN,PAN,2,,1,,,,0,1,Comisión de Atención Especial a Victimas,0,0,0
Ciudad de México,II,2021,2024,PAN,PAN,PAN,2,,2,,,,0,1,Comisión de Protección a Periodistas,0,0,0
Ciudad de México,II,2021,2024,PAN,PAN,PAN,2,,2,,,,0,1,Comisión de Juventud,0,0,0
Ciudad de México,II,2021,2024,PAN,PAN,PAN,2,,1,,,,0,1,Comisión de la Agenda 20-30,0,0,0
Ciudad de México,II,2021,2024,PAN,PAN,PAN,2,,1,,,,0,1,Comisión de Transparencia y Combate a la Corrupción,0,0,0
Ciudad de México,II,2021,2024,PAN,PAN,PAN,2,,2,,,,0,1,Comisión de Turismo,0,0,0
Ciudad de México,II,2021,2024,PRI,Asociación Ciudadana,PRI,2,,1,,,,0,1,"Comisión de Registral, Notarial y Tenencia de la Tierra",0,0,0
Ciudad de México,II,2021,2024,PRI,PRI,PRI,2,,2,,,,0,0,,0,0,0
Ciudad de México,II,2021,2024,PRI,PRI,PRI,2,,2,,,,0,1,"Comisión de Preservación del Medio Ambiente, Cambio Climático y Protección Ecológica
Congreso
",0,0,0
Ciudad de México,II,2021,2024,PRI,PRI,PRI,2,,1,,,,0,1,Comisión de Deporte,0,0,0
Ciudad de México,II,2021,2024,PRI,PRI,PRI,2,,1,,,,0,0,,0,0,0
Ciudad de México,II,2021,2024,PRD,PRD,PRD,2,,1,,,,1,1,Comisión de Desarrollo e Infraestructura Urbana,0,0,1
Ciudad de México,II,2021,2024,PRD,PRD,PRD,2,,1,,,,0,1,Comisión de Vivienda,0,0,0
Ciudad de México,II,2021,2024,PVEM,Mujeres Democráticas,PVEM,2,,2,,,,0,0,,0,0,1
Ciudad de México,II,2021,2024,MC,Asociación Ciudadana,MC,2,,1,,,,0,0,,0,0,1
Ciudad de México,II,2021,2024,MORENA,MORENA,MORENA,2,,1,,,,1,1,Comisión de Educación,0,0,0
Ciudad de México,II,2021,2024,MORENA,MORENA,MORENA,2,,2,,,,1,0,,0,0,0
Ciudad de México,II,2021,2024,MORENA,MORENA,MORENA,2,,2,,,,1,0,,0,0,0
Ciudad de México,II,2021,2024,MORENA,MORENA,MORENA,2,,1,,,,1,1,Comisión de Asuntos Político-Electorales,1,0,0
Ciudad de México,II,2021,2024,MORENA,MORENA,MORENA,2,,1,,,,0,0,,0,1,0
Ciudad de México,II,2021,2024,MORENA,MORENA,MORENA,2,,2,,,,1,1,Comisión de Presupuesto y Cuenta Pública,1,0,0
Ciudad de México,II,2021,2024,MORENA,MORENA,MORENA,2,,2,,,,0,1,Comisión de Igualdad de Género,0,0,0
Ciudad de México,II,2021,2024,MORENA,MORENA,MORENA,2,,1,,,,0,0,,0,0,0
Ciudad de México,II,2021,2024,MORENA,Alianza Verde,MORENA,2,,1,,,,1,0,,0,0,0
Ciudad de México,II,2021,2024,MORENA,Mujeres Democráticas,MORENA,2,,2,,,,0,1,Comisión de Participación Ciudadana,0,0,0
Ciudad de México,II,2021,2024,MORENA,MORENA,MORENA,2,,2,,,,0,1,"Comisión de Pueblos, Barrios Originarios y Comunidades Indígenas Residentes",0,0,0
Ciudad de México,II,2021,2024,MORENA,MORENA,MORENA,2,,1,,,,0,1,Comisión de Ordenamiento Territorial de la Ciudad de México,0,0,0
Ciudad de México,II,2021,2024,MORENA,MORENA,MORENA,2,,1,,,,0,1,"Comisión de Ciencia, Tecnología e Innovación",0,0,0
Ciudad de México,II,2021,2024,,MORENA,MORENA,2,,2,,,,0,0,,0,0,0
Ciudad de México,II,2021,2024,MORENA,MORENA,MORENA,2,,2,,,,1,1,"Comisión de Asuntos Laborales, Trabajo y Previsión Social",0,0,0
Ciudad de México,II,2021,2024,,PRI,PRI,1,20,2,,,,0,0,,0,0,0
Ciudad de México,III,2024,2027,MORENA,MORENA,MORENA,1,1,1,,,,1,1,Administración y Procuración de Justicia,1,0,0
Ciudad de México,III,2024,2027,PT,PT,PT,1,2,2,,,,0,1,Asuntos Internacionales,1,0,0
Ciudad de México,III,2024,2027,MORENA,Asociación Parlamentaria Progresista de la Transformación (APPT),MORENA,1,3,1,,,,0,0,,0,0,0
Ciudad de México,III,2024,2027,MORENA,MORENA,MORENA,1,4,2,,,,0,1,Atención Especial A Víctimas,0,0,0
Ciudad de México,III,2024,2027,MORENA,MORENA,MORENA,1,5,1,,,,0,1,"Transparencia, Protección De Datos Personales Y Combate A La Corrupción",0,0,0
Ciudad de México,III,2024,2027,MORENA,MORENA,MORENA,1,6,2,,,,1,1,Seguridad Ciudadana,1,0,0
Ciudad de México,III,2024,2027,MORENA,MORENA,MORENA,1,7,2,,1,"Personas
pertenecientes
a pueblos o
Barrios
Originarios, o
de
Comunidades
indígenas",0,1,"Desarrollo Rural, Abasto Y Distribución De Alimentos",0,0,0
Ciudad de México,III,2024,2027,MORENA,MORENA,MORENA,1,8,2,,,,1,1,Gestión Integral Del Agua,0,0,0
Ciudad de México,III,2024,2027,MORENA,VERDE,PVEM,1,9,2,,,,0,1,Alcaldias y límites territoriales,0,0,0
Ciudad de México,III,2024,2027,MORENA,VERDE,PVEM,1,10,1,,,,0,1,Desarrollo E Infraestructuta Urbana,0,0,0
Ciudad de México,III,2024,2027,PVEM,VERDE,PVEM,1,11,2,,,,0,1,"Preservación Del Medio Ambiente, Cambio Climatico Y Protección Ecologica",0,0,0
Ciudad de México,III,2024,2027,MORENA,MORENA,MORENA,1,12,2,,,,0,1,Gobierno Y Politicas Publicas,1,0,0
Ciudad de México,III,2024,2027,PAN,PAN,PAN,1,13,2,,,,1,1,Desarrollo Económico,1,0,0
Ciudad de México,III,2024,2027,MORENA,MORENA,MORENA,1,14,2,,,,1,0,,0,0,1
Ciudad de México,III,2024,2027,MORENA,PRD,PRD,1,15,1,,,,0,1,Hacienda,1,0,0
Ciudad de México,III,2024,2027,MORENA,MORENA,MORENA,1,16,2,,1,"Personas pertenecientes a pueblos o Barrios Originarios, o de Comunidades indígenas",0,1,"Pueblos Y Barrios Originarios, Comunidades Indigenas",0,0,0
Ciudad de México,III,2024,2027,PAN,PAN,PAN,1,17,1,,,,0,1,Deporte,0,0,0
Ciudad de México,III,2024,2027,PAN,PAN,PAN,1,18,2,,,,0,1,Gestion Integral De Riesgos Y Proteccion Civil,0,0,0
Ciudad de México,III,2024,2027,,PAN,PAN,1,19,2,,1,"Personas
pertenecientes
a pueblos o
Barrios
Originarios, o
de
Comunidades
indígenas ",1,0,,0,0,0
Ciudad de México,III,2024,2027,MORENA,MORENA,MORENA,1,20,2,,,,0,0,,0,0,0
Ciudad de México,III,2024,2027,PVEM,VERDE,PVEM,1,21,1,,1,Persona Joven,0,1,Bienestar Animal,0,0,0
Ciudad de México,III,2024,2027,MORENA,VERDE,PVEM,1,22,1,,,,0,1,"Asuntos Laborales, Trabajo Y Previsión Social",0,0,0
Ciudad de México,III,2024,2027,PAN,PAN ,PAN ,1,23,2,,,,1,1,Asuntos Editoriales,0,0,0
Ciudad de México,III,2024,2027,PVEM,VERDE,PVEM,1,24,2,,1,Persona Afromexicana,0,1,Derechos Culturales,0,0,0
Ciudad de México,III,2024,2027,PT,Asociación Parlamentaria Progresista de la Transformación (APPT),PT,1,25,2,,1,Persona Joven,0,1,Administracion Y Capacitacion,0,0,0
Ciudad de México,III,2024,2027,MORENA,Asociación Parlamentaria Progresista de la Transformación (APPT),MORENA,1,26,1,,,,1,1,Rendición De Cuentas Y Vigilancia De La Auditoría Superior De La Ciudad De México.,1,0,0
Ciudad de México,III,2024,2027,MORENA,VERDE,PVEM,1,27,1,,,,0,1,"Inclusión, Bienestar Social Y Exigibilidad De Derechos Sociales",0,0,0
Ciudad de México,III,2024,2027,MORENA,MORENA,MORENA,1,28,2,,,,1,0,,0,1,0
Ciudad de México,III,2024,2027,MORENA,MORENA,MORENA,1,29,1,,1,"Personas de la
diversidad
sexual ",1,1,Movilidad Sustentable Y Seguridad Vial,0,0,0
Ciudad de México,III,2024,2027,PAN,PAN,PAN,1,30,1,,,,1,1,Protección A Periodistas,0,0,0
Ciudad de México,III,2024,2027,MORENA,MORENA,MORENA,1,31,2,,,,1,1,Salud,0,0,0
Ciudad de México,III,2024,2027,MORENA,Asociación Parlamentaria Progresista de la Transformación (APPT),MORENA,1,32,2,,1,Persona con Discapacidad,0,1,"Registral, Notarial Y Tenencia De La Tierra",0,0,0
Ciudad de México,III,2024,2027,MORENA,MORENA,MORENA,1,33,1,,1,Persona Joven,0,1,Vivienda,0,0,0
Ciudad de México,III,2024,2027,PAN,PAN,PAN,2,,1,,1,Migrante,1,1,Personas Migrantes Originarias De La Ciudad De México,0,0,0
Ciudad de México,III,2024,2027,PAN,PAN,PAN,2,,2,,,,0,1,Atención Al Desarrollo De La Niñez,0,0,0
Ciudad de México,III,2024,2027,PRD,PRD,PRD,2,,2,,,,0,0,,0,0,1
Ciudad de México,III,2024,2027,PAN,PAN,PAN,2,,1,,,,0,0,,0,0,1
Ciudad de México,III,2024,2027,MORENA,MORENA,MORENA,2,,2,,,,1,0,,0,0,0
Ciudad de México,III,2024,2027,PAN,,PAN,2,,1,,1,Persona con Discapacidad,1,1,Ordenamiento Territorial De La Ciudad De México,0,0,0
Ciudad de México,III,2024,2027,MORENA,MORENA,MORENA,2,,1,,1,Persona Joven,0,0,,0,0,0
Ciudad de México,III,2024,2027,PRI,PRI,PRI,2,,1,,,,0,1,Unidades Habitacionales Y Regimen Condominal,0,0,0
Ciudad de México,III,2024,2027,PVEM,VERDE,PVEM,2,,2,,,,0,0,,0,0,0
Ciudad de México,III,2024,2027,PAN,PAN,PAN,2,,1,,,,0,0,,0,0,0
Ciudad de México,III,2024,2027,PAN,PAN,PAN,2,,2,,,,0,1,Planeación Del Desarrollo,0,0,0
Ciudad de México,III,2024,2027,PT,Partido Del Trabajo (PT),PT,2,,2,,,,0,1,Derechos Humanos,0,0,0
Ciudad de México,III,2024,2027,PAN,PAN,PAN,2,,2,,1,Persona Joven,1,1,Juventud,0,0,0
Ciudad de México,III,2024,2027,MORENA,MORENA,MORENA,2,,1,,1,Persona Joven,0,1,Asuntos Político-Electorales,1,0,0
Ciudad de México,III,2024,2027,PVEM,Asociación Parlamentaria Mujeres por El Comercio Feminista e Incluyente (APMCFI),PVEM,2,,2,,,,0,0,,0,0,0
Ciudad de México,III,2024,2027,MORENA,MORENA,MORENA,2,,2,,1,Persona Adulta Mayor,0,1,"Atencion, Orientacion Y Quejas Ciudadanas Y Asuntos Interinstitucionales",0,0,0
Ciudad de México,III,2024,2027,PRI,PRI,PRI,2,,2,,1,Persona Joven,1,0,,0,0,1
Ciudad de México,III,2024,2027,MC,Movimiento Ciudadano,MC,2,,2,,,,0,1,Turismo,0,0,0
Ciudad de México,III,2024,2027,MORENA,MORENA,MORENA,2,,2,,,,1,1,Administración Pública Local,1,0,0
Ciudad de México,III,2024,2027,PAN,PAN,PAN,2,,2,,,,0,1,Agenda 3030,0,0,0
Ciudad de México,III,2024,2027,PT,PT,PT,2,,2,,,,0,1,Uso Y Aprovechamiento Del Espacio Publico,0,0,0
Ciudad de México,III,2024,2027,PRI,Asociación Parlamentaria Mujeres por El Comercio Feminista e Incluyente (APMCFI),PRI,2,,2,,1,Persona de la Diversidad Sexual,1,0,,0,0,0
Ciudad de México,III,2024,2027,PAN,PAN,PAN,2,,1,,,,0,1,Justicia Civica Y Defensoria Publica,1,0,0
Ciudad de México,III,2024,2027,PAN,PAN,PAN,2,,1,,,,0,1,Archivo Y Bibliotecas,0,0,0
Ciudad de México,III,2024,2027,PVEM,VERDE,PVEM,2,,1,,,,1,0,,0,0,1
Ciudad de México,III,2024,2027,MC,Movimiento Ciudadano,MC,2,,1,,,,1,0,,0,0,1
Ciudad de México,III,2024,2027,MC,Movimiento Ciudadano,MC,2,,2,,1,Persona Joven,0,1,"Educación, Ciencia, Tecnología E Innovación",0,0,0
Ciudad de México,III,2024,2027,MORENA,MORENA,MORENA,2,,2,,1,Persona Joven,0,1,Igualdad De Género,0,0,0
Ciudad de México,III,2024,2027,PT,PT,PT,2,,1,,1,Persona con Discapacidad,0,0,,0,0,1
Ciudad de México,III,2024,2027,MORENA,MORENA,MORENA,2,,1,,,,0,1,Participación Democratica Y Ciudadana,0,0,0
Ciudad de México,III,2024,2027,MORENA,MORENA,MORENA,2,,1,,,,0,0,,0,0,0
Ciudad de México,III,2024,2027,MORENA,MORENA,MORENA,2,,1,,,,0,0,,0,0,0
Ciudad de México,III,2024,2027,PVEM,PVEM,PVEM,2,,2,,,,0,0,,0,0,0
Coahuila,LX,2015,2017,PRI,PRI,PRI,1,1,1,,,,0,1,Presupuesto:,1,0,0
Coahuila,LX,2015,2017,PRI,PRI,PRI,1,2,1,,,,0,0,,0,0,0
Coahuila,LX,2015,2017,PRI,PRI,PRI,1,3,1,,,,0,0,,0,0,1
Coahuila,LX,2015,2017,PRI,PRI,PRI,1,4,2,,,,0,1,Asuntos Municipales y Zonas Metropolitanas/Atención a Grupos En Situación de Vulnerabilidad,0,0,0
Coahuila,LX,2015,2017,PRI,PRI,PRI,1,5,2,,,,0,0,,0,0,0
Coahuila,LX,2015,2017,PRI,PRI,PRI,1,6,2,,,,0,0,,0,0,0
Coahuila,LX,2015,2017,PRI,PRI,PRI,1,7,1,,,,0,1,Seguridad Pública:,1,0,0
Coahuila,LX,2015,2017,PRI,PRI,PRI,1,8,2,,,,0,1,Igualdad y No Discriminación/Instructora de Juicio Político y de Declaración de Procedencia En Materia de Responsabilidad Penal,0,0,0
Coahuila,LX,2015,2017,PRI,PRI,PRI,1,9,1,,,,0,1,Hacienda/Transparencia y Acceso a la Información,1,0,1
Coahuila,LX,2015,2017,PRI,PRI,PRI,1,10,2,,,,0,0,,0,0,0
Coahuila,LX,2015,2017,PRI,PRI,PRI,1,11,1,,,,0,1,"Desarrollo Urbano, Infraestructura y Transporte:",0,0,0
Coahuila,LX,2015,2017,PRI,PRI,PRI,1,12,1,,,,0,1,"Desarrollo Económico, Competitividad y Turismo:",1,0,0
Coahuila,LX,2015,2017,PRI,PRI,PRI,1,13,1,,,,0,1,Finanzas/Auditoría Gubernamental y Cuenta Pública,1,0,0
Coahuila,LX,2015,2017,PRI,PRI,PRI,1,14,2,,,,0,1,"Energía, Minería e Hidrocarburos:",0,0,0
Coahuila,LX,2015,2017,PRI,PRI,PRI,1,15,2,,,,0,1,"Gobernación, Puntos Constitucionales y Justicia/Defensa de Los Derechos Humanos",1,1,0
Coahuila,LX,2015,2017,PRI,PRI,PRI,1,16,2,,,,0,0,,0,0,0
Coahuila,LX,2015,2017,PAN,PAN,PAN,2,,1,,,,0,1,"Educación, Cultura y Actividades Cívicas:",0,0,1
Coahuila,LX,2015,2017,PAN,PAN,PAN,2,,1,,,,0,1,Asuntos Fronterizos:,0,0,0
Coahuila,LX,2015,2017,PAN,PAN,PAN,2,,1,,,,0,1,Deporte y Juventud:,0,0,0
Coahuila,LX,2015,2017,PAN,PAN,PAN,2,,2,,,,0,1,Ciencia y Tecnología:,0,0,0
Coahuila,LX,2015,2017,UDC,UDC,UDC,2,,1,,,,0,1,Trabajo y Previsión Social:,0,1,0
Coahuila,LX,2015,2017,PPC,PPC,PPC,2,,1,,,,0,1,Desarrollo Rural:,0,0,0
Coahuila,LX,2015,2017,PVEM,PVEM,PVEM,2,,1,,,,0,0,,0,1,0
Coahuila,LX,2015,2017,PANAL,PANAL,PANAL,2,,2,,,,0,1,Desarrollo Social:,0,0,0
Coahuila,LX,2015,2017,PSD,PSD,PSD,2,,2,,,,0,1,Reglamentos y Prácticas Parlamentarias:,1,0,0
Coahuila,LXI,2018,2020,UDC,UDC,UDC,1,1,1,,,,0,1,Presupuesto:,1,0,1
Coahuila,LXI,2018,2020,PRI,PRI,PRI,1,2,2,,,,0,1,"Educación, Cultura, Familias, Desarrollo Humano y Actividades Cívicas:",0,0,0
Coahuila,LXI,2018,2020,UDC,UDC,UDC,1,3,2,,,,0,1,"Energía, Minería e Hidrocarburos:",0,0,0
Coahuila,LXI,2018,2020,UDC,UDC,UDC,1,4,1,,,,0,1,"Desarrollo Urbano, Infraestructura, Transporte y Movilidad Sustentable:",0,0,0
Coahuila,LXI,2018,2020,PAN,PAN,PAN,1,5,2,,,,0,1,Desarrollo Rural:,0,0,0
Coahuila,LXI,2018,2020,PRI,PRI,PRI,1,6,2,,,,0,1,Asuntos Municipales y Zonas Metropolitanas:,0,0,0
Coahuila,LXI,2018,2020,PRI,PRI,PRI,1,7,2,,,,0,1,Contra la Trata de Personas:,0,0,0
Coahuila,LXI,2018,2020,PAN,PAN,PAN,1,8,1,,,,0,1,Reglamentos y Prácticas Parlamentarias:,1,1,1
Coahuila,LXI,2018,2020,PAN,PAN,PAN,1,9,1,,,,0,1,"Desarrollo Económico, Competitividad y Turismo:",1,0,0
Coahuila,LXI,2018,2020,PAN,PAN,PAN,1,10,2,,,,0,1,Igualdad y No Discriminación:,0,0,0
Coahuila,LXI,2018,2020,PAN,PAN,PAN,1,11,2,,,,0,1,Hacienda:,1,0,0
Coahuila,LXI,2018,2020,PRI,PRI,PRI,1,12,2,,,,1,1,Finanzas:,1,0,0
Coahuila,LXI,2018,2020,PRI,PRI,PRI,1,13,1,,,,0,1,"Gobernación, Puntos Constitucionales y Justicia:",1,1,1
Coahuila,LXI,2018,2020,PAN,PAN,PAN,1,14,1,,,,0,1,Seguridad Pública:,1,0,0
Coahuila,LXI,2018,2020,PRI,PRI,PRI,1,15,2,,,,0,0,,0,0,0
Coahuila,LXI,2018,2020,PRI,PRI,PRI,1,16,1,,,,0,0,,0,0,1
Coahuila,LXI,2018,2020,PRI,PRI,PRI,2,,2,,,,0,1,Ciencia y Tecnología:,0,0,0
Coahuila,LXI,2018,2020,PRI,PRI,PRI,2,,1,,,,0,1,Trabajo y Previsión Social:,0,0,0
Coahuila,LXI,2018,2020,PRI,PRI,PRI,2,,2,,,,0,1,Instructora de Juicio Político:,1,0,0
Coahuila,LXI,2018,2020,PAN,PAN,PAN,2,,1,,,,0,1,Deporte y Juventud:,0,0,0
Coahuila,LXI,2018,2020,PAN,PAN,PAN,2,,2,,,,0,1,Asuntos Fronterizos:,0,0,0
Coahuila,LXI,2018,2020,PAN,PAN,PAN,2,,1,,,,0,1,Auditoría Gubernamental y Cuenta Pública:,1,1,0
Coahuila,LXI,2018,2020,MORENA,MORENA,MORENA,2,,1,,,,0,1,"Salud, Medio Ambiente, Recursos Naturales y Agua:",0,0,1
Coahuila,LXI,2018,2020,MORENA,MORENA,MORENA,2,,2,,,,0,1,Defensa de Los Derechos Humanos:,0,0,0
Coahuila,LXI,2018,2020,PRD,PRD,PRD,2,,2,,,,0,1,Atención a Grupos En Situación de Vulnerabilidad:,0,0,0
Coahuila,LXII,2021,2023,PRI,PRI,PRI,1,1,2,,,,0,1,"Comisión de Educación, Cultura, Familias, Desarrollo Humano y Actividades Cívicas",0,0,0
Coahuila,LXII,2021,2023,PRI,PRI,PRI,1,2,2,,,,1,1,Comisión de Reglamentos y Prácticas Parlamentarias,1,0,0
Coahuila,LXII,2021,2023,PRI,PRI,PRI,1,3,1,,,,0,1,Comisión de Finanzas,1,0,0
Coahuila,LXII,2021,2023,PRI,PRI,PRI,1,4,1,,,,0,1,Comisión de Desarrollo Rural,0,0,0
Coahuila,LXII,2021,2023,PRI,PRI,PRI,1,5,2,,,,0,1,Comisión de Hacienda,1,1,0
Coahuila,LXII,2021,2023,PRI,PRI,PRI,1,6,1,,,,0,1,"Comisión de Gobernación, Puntos Constitucioonales y Justicia",1,0,0
Coahuila,LXII,2021,2023,PRI,PRI,PRI,1,7,1,,,,0,1,Comisión de Asuntos Municipales y Zonas Metropolitanas,0,0,0
Coahuila,LXII,2021,2023,PRI,PRI,PRI,1,8,2,,,,0,1,Comisión de Seguridad Pública,1,0,0
Coahuila,LXII,2021,2023,PRI,PRI,PRI,1,9,1,,,,0,1,Comisión de Instructora de Juicio Político,1,0,1
Coahuila,LXII,2021,2023,PRI,PRI,PRI,1,10,1,,,,0,0,,0,0,0
Coahuila,LXII,2021,2023,PRI,PRI,PRI,1,11,1,,,,0,1,"Comisión de Desarrollo Económico, Competitividad y Turismo",1,0,0
Coahuila,LXII,2021,2023,PRI,PRI,PRI,1,12,2,,,,0,1,Comisión de Auditoría Gubernamental y Cuenta Pública,1,0,0
Coahuila,LXII,2021,2023,PRI,PRI,PRI,1,13,2,,,,0,1,Comisión de Igualdad y No Discriminación,0,0,0
Coahuila,LXII,2021,2023,PRI,PRI,PRI,1,14,2,,,,0,1,Comisión de Deporte y Juventud,0,0,0
Coahuila,LXII,2021,2023,PRI,PRI,PRI,1,15,2,,,,0,1,Comisión de Presupuesto,1,0,0
Coahuila,LXII,2021,2023,PRI,PRI,PRI,1,16,1,,,,0,1,Comisión de Desarrollo Social,0,0,0
Coahuila,LXII,2021,2023,PAN,PAN,PAN,2,,2,,,,0,1,Comisión de Ciencia y Tecnología,0,0,0
Coahuila,LXII,2021,2023,PVEM,PVEM,PVEM,2,,2,,,,0,1,"Comisión de Salud, Medio Ambiente, Recursos Naturales y Agua",0,0,0
Coahuila,LXII,2021,2023,MORENA,MORENA,MORENA,2,,2,,,,0,1,Comisión de Transparencia y Acceso a la Información Pública,0,0,1
